Time	X	Y	WeightA	WeightB	Acc1X	Acc1Y	Acc1Z	Gyro1X	Gyro1Y	Gyro1Z	Mag1X	Mag1Y	Mag1Z	Yaw1	Pitch1	Roll1	Acc2X	Acc2Y	Acc2Z	Gyro2X	Gyro2Y	Gyro2Z	Mag2X	Mag2Y	Mag2Z	Yaw2	Pitch2	Roll2	
3085	-6,76	37,95	0,2	0,2																									
3090	-6,39	33,77	0,3	0,2																									
3095	16,80	-16,67	0,0	-1,0																									
3100	-2,94	34,76	0,3	0,2																									
3105	-6,12	-6,25	-0,4	-0,6																									
3110	-8,05	27,59	0,3	0,2																									
3115	-9,61	31,72	0,2	0,2																									
3120	-6,78	34,11	0,2	0,2																									
3125	-5,95	29,60	0,3	0,2																									
3130	-2,77	25,50	0,3	0,2																									
3135	-2,97	26,89	0,2	0,3																									
3140	-5,12	23,39	0,4	0,3																									
3145	-4,52	21,97	0,3	0,3																									
3150	-0,54	28,45	0,3	0,3																									
3155	-3,48	43,02	0,2	0,2																									
3160	-6,92	42,81	0,2	0,2																									
3165	0,08	27,93	0,2	0,2																									
3170	-3,12	39,34	0,2	0,2																									
3175	-3,91	62,31	0,1	0,1																									
3180	-3,41	37,72	0,2	0,2																									
3185	-8,09	43,34	0,2	0,1																									
3190	0,07	24,54	0,3	0,3																									
3195	-3,12	36,43	0,2	0,2																									
3200	-3,75	63,74	0,1	0,2																									
3205	-3,64	55,22	0,1	0,2																									
3210	0,85	29,49	0,2	0,2																									
3215	-4,55	54,28	0,1	0,2																									
3220	-4,07	49,23	0,2	0,2																									
3225	-5,56	90,72	0,1	0,1																									
3230	-3,75	63,74	0,1	0,2																									
3235	1,30	49,22	0,1	0,2																									
3240	1,08	37,27	0,2	0,2																									
3245	-3,13	26,07	0,3	0,2																									
3250	1,20	42,75	0,2	0,1																									
3255	-4,08	44,08	0,2	0,1																									
3260	-3,65	58,85	0,1	0,1																									
3265	7,45	52,30	0,1	0,2																									
3270	2,44	44,12	0,2	0,1																									
3275	-5,00	78,24	0,1	0,1																									
3280	-3,21	45,46	0,1	0,2																									
3285	-3,77	58,17	0,1	0,1																									
3290	-6,08	35,04	0,2	0,2																									
3295	-11,32	61,69	0,1	0,1																									
3300	11,35	82,00	0,1	0,1																									
3305	1,57	62,49	0,1	0,1																									
3310	1,51	60,77	0,1	0,1																									
3315	1,34	50,73	0,1	0,1																									
3320	1,17	45,04	0,2	0,2																									
3325	1,06	43,01	0,2	0,2																									
3330	-2,65	37,04	0,2	0,2																									
3335	-3,48	43,02	0,2	0,2																									
3340	-2,46	36,41	0,2	0,2																									
3345	5,58	28,92	0,2	0,3																									
3350	-2,71	39,73	0,2	0,2																									
3355	6,98	53,15	0,1	0,2																									
3360	1,09	40,63	0,2	0,2																									
3365	1,03	44,90	0,2	0,2																									
3370	1,20	39,05	0,2	0,2																									
3375	8,52	56,75	0,1	0,1																									
3380	3,63	67,93	0,1	0,1																									
3385	-7,32	38,63	0,2	0,1																									
3390	-6,36	33,28	0,2	0,2																									
3395	-3,78	61,76	0,1	0,1																									
3400	1,58	58,96	0,2	0,1																									
3405	-5,08	53,18	0,2	0,1																									
3410	-3,85	45,38	0,2	0,1																									
3415	1,42	55,40	0,1	0,2																									
3420	-8,09	43,34	0,2	0,1																									
3425	-3,30	52,67	0,1	0,2																									
3430	-3,30	52,67	0,1	0,2																									
3435	-6,94	38,77	0,2	0,2																									
3440	-0,55	28,29	0,3	0,3																									
3445	-2,29	28,35	0,3	0,3																									
3450	-3,67	41,79	0,2	0,2																									
3455	1,06	39,83	0,2	0,2																									
3460	1,06	35,37	0,2	0,2																									
3465	-2,41	20,96	0,4	0,3																									
3470	0,08	38,07	0,2	0,2																									
3475	-7,48	42,19	0,2	0,1																									
3480	-2,93	33,08	0,2	0,2																									
3485	1,20	42,75	0,2	0,1																									
3490	1,14	39,27	0,2	0,2																									
3495	-7,18	45,29	0,2	0,1																									
3500	-3,75	44,17	0,2	0,2																									
3505	-5,00	78,24	0,1	0,1																									
3510	-4,45	54,89	0,2	0,1																									
3515	1,06	43,01	0,2	0,2																									
3520	-3,98	46,23	0,2	0,1																									
3525	1,34	50,73	0,1	0,1																									
3530	-8,11	38,89	0,2	0,1																									
3535	-2,70	47,21	0,1	0,2																									
3540	-3,30	52,67	0,1	0,2																									
3545	1,42	55,40	0,1	0,2																									
3550	1,90	72,00	0,1	0,1																									
3555	3,21	43,28	0,2	0,2																									
3560	1,17	45,04	0,2	0,2																									
3565	2,74	52,84	0,1	0,1																									
3570	1,01	36,65	0,2	0,2																									
3575	-2,87	40,61	0,2	0,1																									
3580	-3,21	45,46	0,1	0,2																									
3585	1,43	49,62	0,2	0,1																									
3590	-6,95	41,19	0,2	0,1																									
3595	1,14	39,27	0,2	0,2																									
3600	-8,09	43,34	0,2	0,1																									
3605	6,19	82,54	0,1	0,1																									
3610	1,47	57,17	0,1	0,1																									
3615	-8,65	51,29	0,2	0,1																									
3620	-2,93	51,88	0,1	0,2																									
3625	2,56	54,54	0,1	0,2																									
3630	1,48	51,71	0,2	0,1																									
3635	-11,36	62,83	0,2	0,0																									
3640	-2,94	46,92	0,2	0,1																									
3645	-5,58	93,53	0,1	0,1																									
3650	-2,77	31,85	0,3	0,2																									
3655	2,89	61,15	0,1	0,2																									
3660	1,27	49,88	0,2	0,1																									
3665	1,20	56,15	0,1	0,2																									
3670	-5,83	68,04	0,1	0,1																									
3675	1,30	53,06	0,1	0,2																									
3680	-9,98	64,90	0,1	0,1																									
3685	3,49	68,34	0,1	0,1																									
3690	-2,65	44,15	0,2	0,2																									
3695	-2,95	74,81	0,1	0,1																									
3700	6,30	113,96	0,1	0,0																									
3705	-2,71	69,91	0,2	0,0																									
3710	4,16	90,18	0,1	0,1																									
3715	5,15	50,64	0,1	0,2																									
3720	5,41	53,34	0,1	0,2																									
3725	5,03	44,63	0,2	0,2																									
3730	3,64	72,15	0,1	0,1																									
3735	1,27	46,46	0,2	0,2																									
3740	-3,42	51,01	0,2	0,1																									
3745	-3,78	61,76	0,1	0,1																									
3750	1,17	41,60	0,2	0,2																									
3755	-4,27	62,77	0,2	0,0																									
3760	-2,52	41,71	0,2	0,2																									
3765	-2,94	44,00	0,2	0,2																									
3770	-2,93	51,88	0,1	0,2																									
3775	-3,25	38,89	0,2	0,2																									
3780	-5,02	83,07	0,1	0,1																									
3785	2,27	85,74	0,1	0,1																									
3790	1,58	55,88	0,2	0,1																									
3795	1,27	55,41	0,1	0,2																									
3800	-10,32	73,07	0,1	0,1																									
3805	-4,25	60,48	0,2	0,1																									
3810	-3,65	58,85	0,1	0,1																									
3815	-11,01	65,94	0,1	0,1																									
3820	-3,49	46,21	0,2	0,2																									
3825	1,52	55,22	0,1	0,1																									
3830	-4,41	70,70	0,1	0,1																									
3835	1,51	60,77	0,1	0,1																									
3840	1,43	49,62	0,2	0,1																									
3845	0,07	30,49	0,3	0,2																									
3850	0,06	30,95	0,3	0,3																									
3855	-34,89	-32,81	-0,6	0,2																									
3860	-4,95	-13,95	-0,6	-0,4																									
3865	-2,65	25,61	0,4	0,2																									
3870	-4,39	40,40	0,3	0,1																									
3875	-5,93	36,44	0,2	0,3																									
3880	-6,28	35,79	0,3	0,2																									
3885	0,08	35,19	0,2	0,2																									
3890	-3,34	36,41	0,2	0,2																									
3895	-2,64	26,28	0,3	0,3																									
3900	-6,28	35,79	0,3	0,2																									
3905	0,86	33,57	0,2	0,2																									
3910	0,08	34,98	0,2	0,2																									
3915	-3,67	41,79	0,2	0,2																									
3920	-2,98	32,10	0,3	0,2																									
3925	0,09	35,88	0,2	0,2																									
3930	-7,36	42,18	0,2	0,2																									
3935	0,07	28,67	0,2	0,3																									
3940	-2,81	36,99	0,2	0,2																									
3945	-4,35	53,55	0,2	0,1																									
3950	-6,65	36,24	0,2	0,2																									
3955	-21,06	57,36	0,2	0,0																									
3960	2,58	30,19	0,2	0,3																									
3965	-0,48	23,63	0,3	0,4																									
3970	-2,99	36,53	0,2	0,2																									
3975	-6,91	31,99	0,2	0,2																									
3980	-7,29	40,99	0,2	0,2																									
3985	-3,76	39,48	0,2	0,1																									
3990	-3,49	38,66	0,2	0,1																									
3995	-2,44	26,22	0,2	0,3																									
4000	0,08	31,02	0,2	0,2																									
4005	-2,72	31,38	0,2	0,2																									
4010	2,92	30,20	0,2	0,2																									
4015	-2,76	30,03	0,2	0,3																									
4020	0,07	27,88	0,2	0,3																									
4025	0,08	34,10	0,3	0,2																									
4030	8,20	-37,38	-0,1	-0,3																									
4035	-1,54	-9,53	-0,5	-0,5																									
4040	4,27	33,92	0,2	0,2																									
4045	-2,85	25,39	0,3	0,3																									
4050	10,95	31,45	0,1	0,3																									
4055	0,67	-44,04	-0,1	-0,2																									
4060	-2,65	-20,56	-0,3	-0,4																									
4065	-4,81	17,55	0,4	0,3																									
4070	-5,51	21,53	0,3	0,3																									
4075	-1,71	-21,48	-0,8	-0,3																									
4080	-10,61	-8,61	-0,9	-0,4																									
4085	-6,69	56,25	-0,7	-0,2																									
4090	5,02	30,90	0,1	0,2																									
4095	-2,53	24,99	0,3	0,2																									
4100	-0,68	28,09	0,2	0,2																									
4105	-2,83	27,38	0,2	0,2																									
4110	-0,79	-13,41	-0,3	-0,4																									
4115	-1,46	-7,32	-0,5	-0,4																									
4120	-3,75	25,78	0,2	0,2																									
4125	-2,57	18,19	0,3	0,3																									
4130	0,85	24,13	0,2	0,3																									
4135	166,36	1145,26	0,1	-0,1																									
4140	11,17	-45,77	-0,1	-0,2																									
4145	-3,99	29,12	0,2	0,2																									
4150	-5,47	23,37	0,3	0,2																									
4155	1,99	58,08	0,1	0,1																									
4160	187,35	280,60	-0,2	0,3																									
4165	-6,65	27,03	0,2	0,2																									
4170	-5,47	19,77	0,4	0,3																									
4175	-9,47	24,19	0,3	0,2																									
4180	0,09	31,20	0,2	0,2																									
4185	-1,18	-1,99	-1,3	-1,3																									
4190	-3,36	24,97	0,2	0,2																									
4195	0,04	-10,57	-0,9	-0,8																									
4200	1,37	20,86	0,3	0,4																									
4205	-0,51	17,20	0,3	0,3																									
4210	-4,58	33,24	0,2	0,1																									
4215	-9,03	24,00	0,3	0,2																									
4220	0,07	18,66	0,3	0,3																									
4225	-6,54	25,63	0,3	0,2																									
4230	1,12	30,49	0,2	0,2																									
4235	-3,91	29,00	0,2	0,2																									
4240	2,50	20,21	0,2	0,3																									
4245	-3,01	30,12	0,2	0,2																									
4250	-0,60	21,87	0,2	0,3																									
4255	0,09	31,41	0,2	0,2																									
4260	-6,66	28,73	0,2	0,2																									
4265	7,54	27,88	0,2	0,2																									
4270	-0,57	25,00	0,3	0,3																									
4275	-3,06	24,84	0,2	0,2																									
4280	-581,98	-113,95	0,3	-0,3																									
4285	-4,06	36,54	0,1	0,2																									
4290	0,09	31,41	0,2	0,2																									
4295	0,09	31,41	0,2	0,2																									
4300	-6,66	28,73	0,2	0,2																									
4305	1,35	41,26	0,1	0,2																									
4310	-7,40	28,22	0,2	0,2																									
4315	-3,34	32,64	0,2	0,2																									
4320	0,07	24,18	0,2	0,3																									
4325	0,07	20,90	0,3	0,2																									
4330	-2,72	25,19	0,3	0,2																									
4335	-3,33	37,01	0,2	0,2																									
4340	0,09	31,41	0,2	0,2																									
4345	-3,13	32,34	0,2	0,2																									
4350	-3,34	32,64	0,2	0,2																									
4355	-198,27	-133,32	-0,3	0,2																									
4360	-3,52	1,50	-1,3	-0,5																									
4365	-3,13	25,42	0,2	0,2																									
4370	0,08	27,00	0,3	0,2																									
4375	-2,93	17,04	0,3	0,4																									
4380	4,48	33,04	0,2	0,2																									
4385	1,06	32,08	0,2	0,2																									
4390	2,00	55,44	0,1	0,1																									
4395	0,09	26,87	0,2	0,2																									
4400	-3,99	29,12	0,2	0,2																									
4405	-8,09	33,36	0,2	0,2																									
